index,uuid,driver_version,name,gpu_serial,display_active,display_mode
0,GPU-7e1ab809-3669-9615-41ad-431040847bff,535.154.05,NVIDIA A800-SXM4-80GB,1321423020298,Disabled,Enabled

pid,process_name,gpu_uuid,gpu_name,used_memory
229509,[Not Found],GPU-7e1ab809-3669-9615-41ad-431040847bff,NVIDIA A800-SXM4-80GB,32328

index,utilization_gpu,memory_total,memory_used,memory_free,timestamp
0,0,81920,10794,70434,2025/06/14 23:06:32.849
0,0,81920,10794,70434,2025/06/14 23:06:37.881
0,0,81920,10794,70434,2025/06/14 23:06:42.921
0,0,81920,10794,70434,2025/06/14 23:06:47.952
0,0,81920,10794,70434,2025/06/14 23:06:52.984
0,0,81920,10794,70434,2025/06/14 23:06:58.024
0,0,81920,10794,70434,2025/06/14 23:07:03.060
0,0,81920,10794,70434,2025/06/14 23:07:08.117
0,0,81920,10794,70434,2025/06/14 23:07:13.147
0,0,81920,10794,70434,2025/06/14 23:07:18.179
0,0,81920,10794,70434,2025/06/14 23:07:23.217
0,0,81920,10794,70434,2025/06/14 23:07:28.247
0,0,81920,10794,70434,2025/06/14 23:07:33.287
0,0,81920,10794,70434,2025/06/14 23:07:38.331
0,0,81920,10794,70434,2025/06/14 23:07:43.361
0,0,81920,10794,70434,2025/06/14 23:07:48.396
0,0,81920,10794,70434,2025/06/14 23:07:53.432
0,0,81920,10794,70434,2025/06/14 23:07:58.465
0,0,81920,10794,70434,2025/06/14 23:08:03.496
0,0,81920,10794,70434,2025/06/14 23:08:08.535
0,0,81920,10794,70434,2025/06/14 23:08:13.566
0,0,81920,10794,70434,2025/06/14 23:08:18.596
0,0,81920,10794,70434,2025/06/14 23:08:23.634
0,0,81920,10794,70434,2025/06/14 23:08:28.672
0,0,81920,10794,70434,2025/06/14 23:08:33.710
0,0,81920,10794,70434,2025/06/14 23:08:38.755
0,0,81920,10794,70434,2025/06/14 23:08:43.794
0,0,81920,10794,70434,2025/06/14 23:08:48.830
0,0,81920,10794,70434,2025/06/14 23:08:53.869
0,0,81920,10794,70434,2025/06/14 23:08:58.897
0,0,81920,10794,70434,2025/06/14 23:09:03.928
0,0,81920,10794,70434,2025/06/14 23:09:08.965
0,0,81920,10794,70434,2025/06/14 23:09:13.995
0,0,81920,10794,70434,2025/06/14 23:09:19.037
0,0,81920,10794,70434,2025/06/14 23:09:24.086
0,0,81920,10794,70434,2025/06/14 23:09:29.125
0,0,81920,10794,70434,2025/06/14 23:09:34.162
0,0,81920,10794,70434,2025/06/14 23:09:39.192
0,0,81920,10794,70434,2025/06/14 23:09:44.221
0,0,81920,10794,70434,2025/06/14 23:09:49.254
0,0,81920,10794,70434,2025/06/14 23:09:54.298
0,0,81920,10794,70434,2025/06/14 23:09:59.331
0,0,81920,10794,70434,2025/06/14 23:10:04.379
0,0,81920,10794,70434,2025/06/14 23:10:09.416
0,0,81920,10794,70434,2025/06/14 23:10:14.448
0,0,81920,10794,70434,2025/06/14 23:10:19.481
0,0,81920,10794,70434,2025/06/14 23:10:24.512
0,0,81920,10794,70434,2025/06/14 23:10:29.549
0,0,81920,10794,70434,2025/06/14 23:10:34.584
0,0,81920,10794,70434,2025/06/14 23:10:39.624
0,0,81920,10794,70434,2025/06/14 23:10:44.655
0,0,81920,10794,70434,2025/06/14 23:10:49.692
0,0,81920,10794,70434,2025/06/14 23:10:54.734
0,0,81920,10794,70434,2025/06/14 23:10:59.764
0,0,81920,10794,70434,2025/06/14 23:11:04.805
0,0,81920,10794,70434,2025/06/14 23:11:09.837
0,0,81920,10794,70434,2025/06/14 23:11:14.868
0,0,81920,10794,70434,2025/06/14 23:11:19.913
0,0,81920,10794,70434,2025/06/14 23:11:24.952
0,0,81920,10794,70434,2025/06/14 23:11:29.981
0,0,81920,10794,70434,2025/06/14 23:11:35.014
0,0,81920,10794,70434,2025/06/14 23:11:40.049
0,0,81920,10794,70434,2025/06/14 23:11:45.088
0,0,81920,10794,70434,2025/06/14 23:11:50.133
0,0,81920,10794,70434,2025/06/14 23:11:55.165
0,0,81920,10794,70434,2025/06/14 23:12:00.205
0,0,81920,10794,70434,2025/06/14 23:12:05.243
0,0,81920,10794,70434,2025/06/14 23:12:10.275
0,0,81920,10794,70434,2025/06/14 23:12:15.304
0,0,81920,10794,70434,2025/06/14 23:12:20.336
0,0,81920,10794,70434,2025/06/14 23:12:25.373
0,0,81920,10794,70434,2025/06/14 23:12:30.405
0,0,81920,10794,70434,2025/06/14 23:12:35.433
0,0,81920,10794,70434,2025/06/14 23:12:40.473
0,0,81920,10794,70434,2025/06/14 23:12:45.508
0,0,81920,10794,70434,2025/06/14 23:12:50.540
0,0,81920,10794,70434,2025/06/14 23:12:55.574
0,0,81920,10794,70434,2025/06/14 23:13:00.613
0,0,81920,10794,70434,2025/06/14 23:13:05.644
0,0,81920,10794,70434,2025/06/14 23:13:10.670
0,0,81920,10794,70434,2025/06/14 23:13:15.708
0,0,81920,10794,70434,2025/06/14 23:13:20.740
0,0,81920,10794,70434,2025/06/14 23:13:25.772
0,0,81920,10794,70434,2025/06/14 23:13:30.815
0,0,81920,10794,70434,2025/06/14 23:13:35.858
0,0,81920,10794,70434,2025/06/14 23:13:40.884
0,0,81920,10794,70434,2025/06/14 23:13:45.920
0,0,81920,10794,70434,2025/06/14 23:13:50.952
0,0,81920,10794,70434,2025/06/14 23:13:55.988
0,0,81920,10794,70434,2025/06/14 23:14:01.025
0,0,81920,10794,70434,2025/06/14 23:14:06.070
0,0,81920,10794,70434,2025/06/14 23:14:11.106
0,0,81920,10794,70434,2025/06/14 23:14:16.137
0,0,81920,10794,70434,2025/06/14 23:14:21.169
0,0,81920,10794,70434,2025/06/14 23:14:26.207
0,0,81920,10794,70434,2025/06/14 23:14:31.243
0,0,81920,10794,70434,2025/06/14 23:14:36.280
0,0,81920,10794,70434,2025/06/14 23:14:41.307
0,0,81920,10794,70434,2025/06/14 23:14:46.333
0,0,81920,10794,70434,2025/06/14 23:14:51.374
0,0,81920,10794,70434,2025/06/14 23:14:56.406
0,0,81920,10794,70434,2025/06/14 23:15:01.445
0,0,81920,10794,70434,2025/06/14 23:15:06.482
0,0,81920,10794,70434,2025/06/14 23:15:11.516
0,0,81920,10794,70434,2025/06/14 23:15:16.543
0,0,81920,10794,70434,2025/06/14 23:15:21.584
0,0,81920,10794,70434,2025/06/14 23:15:26.624
0,0,81920,10794,70434,2025/06/14 23:15:31.670
0,0,81920,10794,70434,2025/06/14 23:15:36.708
0,0,81920,10794,70434,2025/06/14 23:15:41.736
0,0,81920,10794,70434,2025/06/14 23:15:46.769
0,0,81920,10794,70434,2025/06/14 23:15:51.805
0,0,81920,10794,70434,2025/06/14 23:15:56.836
0,0,81920,10794,70434,2025/06/14 23:16:01.874
0,0,81920,10794,70434,2025/06/14 23:16:06.910
0,0,81920,10794,70434,2025/06/14 23:16:11.945
0,0,81920,10794,70434,2025/06/14 23:16:16.977
0,0,81920,10794,70434,2025/06/14 23:16:22.009
0,0,81920,10794,70434,2025/06/14 23:16:27.037
0,0,81920,10794,70434,2025/06/14 23:16:32.078
0,0,81920,10794,70434,2025/06/14 23:16:37.115
0,0,81920,10794,70434,2025/06/14 23:16:42.146
0,0,81920,10794,70434,2025/06/14 23:16:47.185
0,0,81920,10794,70434,2025/06/14 23:16:52.221
0,0,81920,10794,70434,2025/06/14 23:16:57.249
0,0,81920,10794,70434,2025/06/14 23:17:02.288
0,0,81920,10794,70434,2025/06/14 23:17:07.321
0,0,81920,10794,70434,2025/06/14 23:17:12.367
0,0,81920,10794,70434,2025/06/14 23:17:17.399
0,0,81920,10794,70434,2025/06/14 23:17:22.434
0,0,81920,10794,70434,2025/06/14 23:17:27.463
0,0,81920,10794,70434,2025/06/14 23:17:32.501
0,0,81920,10794,70434,2025/06/14 23:17:37.542
0,0,81920,10794,70434,2025/06/14 23:17:42.579
0,0,81920,10794,70434,2025/06/14 23:17:47.611
0,0,81920,10794,70434,2025/06/14 23:17:52.649
0,0,81920,10794,70434,2025/06/14 23:17:57.675
0,0,81920,10794,70434,2025/06/14 23:18:02.711
0,0,81920,10794,70434,2025/06/14 23:18:07.744
0,0,81920,10794,70434,2025/06/14 23:18:12.781
0,0,81920,10794,70434,2025/06/14 23:18:17.820
0,0,81920,10794,70434,2025/06/14 23:18:22.856
0,0,81920,10794,70434,2025/06/14 23:18:27.891
0,0,81920,10794,70434,2025/06/14 23:18:32.938
0,0,81920,10794,70434,2025/06/14 23:18:37.975
0,0,81920,10794,70434,2025/06/14 23:18:43.020
0,0,81920,10794,70434,2025/06/14 23:18:48.057
0,0,81920,10794,70434,2025/06/14 23:18:53.130
0,0,81920,10794,70434,2025/06/14 23:18:58.163
0,0,81920,10794,70434,2025/06/14 23:19:03.196
0,0,81920,10794,70434,2025/06/14 23:19:08.232
0,0,81920,10794,70434,2025/06/14 23:19:13.265
0,0,81920,10794,70434,2025/06/14 23:19:18.301
0,0,81920,10794,70434,2025/06/14 23:19:23.340
0,0,81920,10794,70434,2025/06/14 23:19:28.372
0,0,81920,10794,70434,2025/06/14 23:19:33.410
0,0,81920,10794,70434,2025/06/14 23:19:38.439
0,0,81920,10794,70434,2025/06/14 23:19:43.474
0,0,81920,10794,70434,2025/06/14 23:19:48.511
0,0,81920,10794,70434,2025/06/14 23:19:53.539
0,0,81920,10794,70434,2025/06/14 23:19:58.591
0,0,81920,10794,70434,2025/06/14 23:20:03.621
0,0,81920,10794,70434,2025/06/14 23:20:08.653
0,0,81920,10794,70434,2025/06/14 23:20:13.681
0,0,81920,10794,70434,2025/06/14 23:20:18.719
0,0,81920,10794,70434,2025/06/14 23:20:23.751
0,0,81920,10794,70434,2025/06/14 23:20:28.776
0,0,81920,10794,70434,2025/06/14 23:20:33.813
0,0,81920,10794,70434,2025/06/14 23:20:38.844
0,0,81920,10794,70434,2025/06/14 23:20:43.874
0,0,81920,10794,70434,2025/06/14 23:20:48.907
0,0,81920,10794,70434,2025/06/14 23:20:53.939
0,0,81920,10794,70434,2025/06/14 23:20:58.971
0,0,81920,10794,70434,2025/06/14 23:21:04.004
0,0,81920,10794,70434,2025/06/14 23:21:09.043
0,0,81920,10794,70434,2025/06/14 23:21:14.078
0,0,81920,10794,70434,2025/06/14 23:21:19.115
0,0,81920,10794,70434,2025/06/14 23:21:24.153
0,0,81920,10794,70434,2025/06/14 23:21:29.185
0,0,81920,10794,70434,2025/06/14 23:21:34.211
0,0,81920,10794,70434,2025/06/14 23:21:39.239
0,0,81920,10794,70434,2025/06/14 23:21:44.265
0,0,81920,10794,70434,2025/06/14 23:21:49.297
0,0,81920,10794,70434,2025/06/14 23:21:54.332
0,0,81920,10794,70434,2025/06/14 23:21:59.367
0,0,81920,10794,70434,2025/06/14 23:22:04.406
0,0,81920,10794,70434,2025/06/14 23:22:09.444
0,0,81920,10794,70434,2025/06/14 23:22:14.482
0,0,81920,10794,70434,2025/06/14 23:22:19.514
0,0,81920,10794,70434,2025/06/14 23:22:24.548
0,0,81920,10794,70434,2025/06/14 23:22:29.586
0,0,81920,10794,70434,2025/06/14 23:22:34.624
0,0,81920,10794,70434,2025/06/14 23:22:39.654
0,0,81920,10794,70434,2025/06/14 23:22:44.694
0,0,81920,10794,70434,2025/06/14 23:22:49.726
0,0,81920,10794,70434,2025/06/14 23:22:54.757
0,0,81920,10794,70434,2025/06/14 23:22:59.795
0,0,81920,10794,70434,2025/06/14 23:23:04.830
0,0,81920,10794,70434,2025/06/14 23:23:09.880
0,0,81920,10794,70434,2025/06/14 23:23:14.913
0,0,81920,10794,70434,2025/06/14 23:23:19.950
0,0,81920,10794,70434,2025/06/14 23:23:24.988
0,0,81920,10794,70434,2025/06/14 23:23:30.022
0,0,81920,10794,70434,2025/06/14 23:23:35.055
0,0,81920,10794,70434,2025/06/14 23:23:40.087
0,0,81920,10794,70434,2025/06/14 23:23:45.134
0,0,81920,10794,70434,2025/06/14 23:23:50.171
0,0,81920,10794,70434,2025/06/14 23:23:55.207
0,0,81920,10794,70434,2025/06/14 23:24:00.239
0,0,81920,10794,70434,2025/06/14 23:24:05.276
0,0,81920,10794,70434,2025/06/14 23:24:10.305
0,0,81920,10794,70434,2025/06/14 23:24:15.337
0,0,81920,10794,70434,2025/06/14 23:24:20.371
0,0,81920,10794,70434,2025/06/14 23:24:25.408
0,0,81920,10794,70434,2025/06/14 23:24:30.448
0,0,81920,10794,70434,2025/06/14 23:24:35.518
0,0,81920,10794,70434,2025/06/14 23:24:40.556
0,0,81920,10794,70434,2025/06/14 23:24:45.597
0,0,81920,10794,70434,2025/06/14 23:24:50.645
0,0,81920,10794,70434,2025/06/14 23:24:55.683
0,0,81920,10794,70434,2025/06/14 23:25:00.721
0,0,81920,10794,70434,2025/06/14 23:25:05.752
0,0,81920,10794,70434,2025/06/14 23:25:10.787
0,0,81920,10794,70434,2025/06/14 23:25:15.825
0,0,81920,10794,70434,2025/06/14 23:25:20.852
0,0,81920,10794,70434,2025/06/14 23:25:25.889
0,0,81920,10794,70434,2025/06/14 23:25:30.917
0,0,81920,10794,70434,2025/06/14 23:25:35.951
0,0,81920,10794,70434,2025/06/14 23:25:40.987
0,0,81920,10794,70434,2025/06/14 23:25:46.020
0,0,81920,10794,70434,2025/06/14 23:25:51.052
0,0,81920,10794,70434,2025/06/14 23:25:56.088
0,0,81920,10794,70434,2025/06/14 23:26:01.117
0,0,81920,10794,70434,2025/06/14 23:26:06.147
0,0,81920,10794,70434,2025/06/14 23:26:11.187
0,0,81920,10794,70434,2025/06/14 23:26:16.216
0,0,81920,10794,70434,2025/06/14 23:26:21.245
0,0,81920,10794,70434,2025/06/14 23:26:26.284
0,0,81920,10794,70434,2025/06/14 23:26:31.318
0,0,81920,10794,70434,2025/06/14 23:26:36.345
0,0,81920,10794,70434,2025/06/14 23:26:41.381
0,0,81920,10794,70434,2025/06/14 23:26:46.416
0,0,81920,10794,70434,2025/06/14 23:26:51.449
0,0,81920,10794,70434,2025/06/14 23:26:56.487
0,0,81920,10794,70434,2025/06/14 23:27:01.524
0,0,81920,10794,70434,2025/06/14 23:27:06.562
0,0,81920,10794,70434,2025/06/14 23:27:11.598
0,0,81920,10794,70434,2025/06/14 23:27:16.630
0,0,81920,10794,70434,2025/06/14 23:27:21.669
0,0,81920,10794,70434,2025/06/14 23:27:26.702
0,0,81920,10794,70434,2025/06/14 23:27:31.738
0,0,81920,10794,70434,2025/06/14 23:27:36.772
0,0,81920,10794,70434,2025/06/14 23:27:41.804
0,0,81920,10794,70434,2025/06/14 23:27:46.839
0,0,81920,10794,70434,2025/06/14 23:27:51.871
0,0,81920,10794,70434,2025/06/14 23:27:56.909
0,0,81920,10794,70434,2025/06/14 23:28:01.932
0,0,81920,10794,70434,2025/06/14 23:28:06.971
0,0,81920,10794,70434,2025/06/14 23:28:12.007
0,0,81920,10794,70434,2025/06/14 23:28:17.040
0,0,81920,10794,70434,2025/06/14 23:28:22.068
0,0,81920,10794,70434,2025/06/14 23:28:27.104
0,0,81920,10794,70434,2025/06/14 23:28:32.132
0,0,81920,10794,70434,2025/06/14 23:28:37.169
0,0,81920,10794,70434,2025/06/14 23:28:42.200
0,0,81920,10794,70434,2025/06/14 23:28:47.245
0,0,81920,10794,70434,2025/06/14 23:28:52.286
0,0,81920,10794,70434,2025/06/14 23:28:57.316
0,0,81920,10794,70434,2025/06/14 23:29:02.347
0,0,81920,10794,70434,2025/06/14 23:29:07.383
0,0,81920,10794,70434,2025/06/14 23:29:12.407
0,0,81920,10794,70434,2025/06/14 23:29:17.454
0,0,81920,10794,70434,2025/06/14 23:29:22.490
0,0,81920,10794,70434,2025/06/14 23:29:27.519
0,0,81920,10794,70434,2025/06/14 23:29:32.556
0,0,81920,10794,70434,2025/06/14 23:29:37.600
0,0,81920,10794,70434,2025/06/14 23:29:42.638
0,0,81920,10794,70434,2025/06/14 23:29:47.669
0,0,81920,10794,70434,2025/06/14 23:29:52.704
0,0,81920,10794,70434,2025/06/14 23:29:57.734
0,0,81920,10794,70434,2025/06/14 23:30:02.766
0,0,81920,10794,70434,2025/06/14 23:30:07.805
0,0,81920,10794,70434,2025/06/14 23:30:12.879
0,0,81920,10794,70434,2025/06/14 23:30:17.919
0,0,81920,10794,70434,2025/06/14 23:30:22.965
0,0,81920,10794,70434,2025/06/14 23:30:28.001
0,0,81920,10794,70434,2025/06/14 23:30:33.028
0,0,81920,10794,70434,2025/06/14 23:30:38.065
0,0,81920,10794,70434,2025/06/14 23:30:43.090
0,0,81920,10794,70434,2025/06/14 23:30:48.128
0,0,81920,10794,70434,2025/06/14 23:30:53.166
0,0,81920,10794,70434,2025/06/14 23:30:58.204
0,0,81920,10794,70434,2025/06/14 23:31:03.236
0,0,81920,10794,70434,2025/06/14 23:31:08.277
0,0,81920,10794,70434,2025/06/14 23:31:13.308
0,0,81920,10794,70434,2025/06/14 23:31:18.349
0,0,81920,10794,70434,2025/06/14 23:31:23.381
0,0,81920,10794,70434,2025/06/14 23:31:28.411
0,0,81920,10794,70434,2025/06/14 23:31:33.444
0,0,81920,10794,70434,2025/06/14 23:31:38.477
0,0,81920,10794,70434,2025/06/14 23:31:43.509
0,0,81920,10794,70434,2025/06/14 23:31:48.547
0,0,81920,10794,70434,2025/06/14 23:31:53.581
0,0,81920,10794,70434,2025/06/14 23:31:58.618
0,0,81920,10794,70434,2025/06/14 23:32:03.656
0,0,81920,10794,70434,2025/06/14 23:32:08.694
0,0,81920,10794,70434,2025/06/14 23:32:13.730
0,0,81920,10794,70434,2025/06/14 23:32:18.776
0,0,81920,10794,70434,2025/06/14 23:32:23.818
0,0,81920,10794,70434,2025/06/14 23:32:28.858
0,0,81920,10794,70434,2025/06/14 23:32:33.891
0,0,81920,10794,70434,2025/06/14 23:32:38.926
0,0,81920,10794,70434,2025/06/14 23:32:43.964
0,0,81920,10794,70434,2025/06/14 23:32:48.999
0,0,81920,10794,70434,2025/06/14 23:32:54.026
0,0,81920,10794,70434,2025/06/14 23:32:59.054
0,0,81920,10794,70434,2025/06/14 23:33:04.087
0,0,81920,10794,70434,2025/06/14 23:33:09.126
0,0,81920,10794,70434,2025/06/14 23:33:14.160
0,0,81920,10794,70434,2025/06/14 23:33:19.195
0,0,81920,10794,70434,2025/06/14 23:33:24.223
0,0,81920,10794,70434,2025/06/14 23:33:29.246
0,0,81920,10794,70434,2025/06/14 23:33:34.282
0,0,81920,10794,70434,2025/06/14 23:33:39.322
0,0,81920,10794,70434,2025/06/14 23:33:44.352
0,0,81920,10794,70434,2025/06/14 23:33:49.391
0,0,81920,10794,70434,2025/06/14 23:33:54.427
0,0,81920,10794,70434,2025/06/14 23:33:59.460
0,0,81920,10794,70434,2025/06/14 23:34:04.499
0,0,81920,10794,70434,2025/06/14 23:34:09.537
0,0,81920,10794,70434,2025/06/14 23:34:14.568
0,0,81920,10794,70434,2025/06/14 23:34:19.608
0,0,81920,10794,70434,2025/06/14 23:34:24.642
0,0,81920,10794,70434,2025/06/14 23:34:29.682
0,0,81920,10794,70434,2025/06/14 23:34:34.717
0,0,81920,10794,70434,2025/06/14 23:34:39.749
0,0,81920,10794,70434,2025/06/14 23:34:44.781
0,0,81920,10794,70434,2025/06/14 23:34:49.811
0,0,81920,10794,70434,2025/06/14 23:34:54.849
0,0,81920,10794,70434,2025/06/14 23:34:59.889
0,0,81920,10794,70434,2025/06/14 23:35:04.927
0,0,81920,10794,70434,2025/06/14 23:35:09.965
0,0,81920,10794,70434,2025/06/14 23:35:15.000
0,0,81920,10794,70434,2025/06/14 23:35:20.036
0,0,81920,10794,70434,2025/06/14 23:35:25.069
0,0,81920,10794,70434,2025/06/14 23:35:30.107
0,0,81920,10794,70434,2025/06/14 23:35:35.140
0,0,81920,10794,70434,2025/06/14 23:35:40.176
0,0,81920,10794,70434,2025/06/14 23:35:45.211
0,0,81920,10794,70434,2025/06/14 23:35:50.246
0,0,81920,10794,70434,2025/06/14 23:35:55.274
0,0,81920,10794,70434,2025/06/14 23:36:00.310
0,0,81920,10794,70434,2025/06/14 23:36:05.349
0,0,81920,10794,70434,2025/06/14 23:36:10.382
0,0,81920,10794,70434,2025/06/14 23:36:15.413
0,0,81920,10794,70434,2025/06/14 23:36:20.445
0,0,81920,10794,70434,2025/06/14 23:36:25.522
0,0,81920,10794,70434,2025/06/14 23:36:30.558
0,0,81920,10794,70434,2025/06/14 23:36:35.596
0,0,81920,10794,70434,2025/06/14 23:36:40.634
0,0,81920,10794,70434,2025/06/14 23:36:45.672
0,0,81920,10794,70434,2025/06/14 23:36:50.708
0,0,81920,10794,70434,2025/06/14 23:36:55.740
0,0,81920,10794,70434,2025/06/14 23:37:00.769
0,0,81920,10794,70434,2025/06/14 23:37:05.805
0,0,81920,10794,70434,2025/06/14 23:37:10.844
0,0,81920,10794,70434,2025/06/14 23:37:15.880
0,0,81920,10794,70434,2025/06/14 23:37:20.918
0,0,81920,10794,70434,2025/06/14 23:37:25.954
0,0,81920,10794,70434,2025/06/14 23:37:30.996
0,0,81920,10794,70434,2025/06/14 23:37:36.029
0,0,81920,10794,70434,2025/06/14 23:37:41.068
0,0,81920,10794,70434,2025/06/14 23:37:46.106
0,0,81920,10794,70434,2025/06/14 23:37:51.132
0,0,81920,10794,70434,2025/06/14 23:37:56.165
0,0,81920,10794,70434,2025/06/14 23:38:01.201
0,0,81920,10794,70434,2025/06/14 23:38:06.241
0,0,81920,10794,70434,2025/06/14 23:38:11.277
0,0,81920,10794,70434,2025/06/14 23:38:16.314
0,0,81920,10794,70434,2025/06/14 23:38:21.352
0,0,81920,10794,70434,2025/06/14 23:38:26.389
0,0,81920,10794,70434,2025/06/14 23:38:31.419
0,0,81920,10794,70434,2025/06/14 23:38:36.461
0,0,81920,10794,70434,2025/06/14 23:38:41.504
0,0,81920,10794,70434,2025/06/14 23:38:46.535
0,0,81920,10794,70434,2025/06/14 23:38:51.571
0,0,81920,10794,70434,2025/06/14 23:38:56.603
0,0,81920,10794,70434,2025/06/14 23:39:01.640
0,0,81920,10794,70434,2025/06/14 23:39:06.672
0,0,81920,10794,70434,2025/06/14 23:39:11.708
0,0,81920,10794,70434,2025/06/14 23:39:16.740
0,0,81920,10794,70434,2025/06/14 23:39:21.774
0,0,81920,10794,70434,2025/06/14 23:39:26.817
0,0,81920,10794,70434,2025/06/14 23:39:31.840
0,0,81920,10794,70434,2025/06/14 23:39:36.865
0,0,81920,10794,70434,2025/06/14 23:39:41.902
0,0,81920,10794,70434,2025/06/14 23:39:46.935
0,0,81920,10794,70434,2025/06/14 23:39:51.970
0,0,81920,10794,70434,2025/06/14 23:39:56.997
0,0,81920,10794,70434,2025/06/14 23:40:02.029
0,0,81920,10794,70434,2025/06/14 23:40:07.061
0,0,81920,10794,70434,2025/06/14 23:40:12.092
0,0,81920,10794,70434,2025/06/14 23:40:17.127
0,0,81920,10794,70434,2025/06/14 23:40:22.161
0,0,81920,10794,70434,2025/06/14 23:40:27.190
0,0,81920,10794,70434,2025/06/14 23:40:32.225
0,0,81920,10794,70434,2025/06/14 23:40:37.270
0,0,81920,10794,70434,2025/06/14 23:40:42.312
0,0,81920,10794,70434,2025/06/14 23:40:47.349
0,0,81920,10794,70434,2025/06/14 23:40:52.385
0,0,81920,10794,70434,2025/06/14 23:40:57.419
0,0,81920,10794,70434,2025/06/14 23:41:02.451
0,0,81920,10794,70434,2025/06/14 23:41:07.491
0,0,81920,10794,70434,2025/06/14 23:41:12.531
0,0,81920,10794,70434,2025/06/14 23:41:17.567
0,0,81920,10794,70434,2025/06/14 23:41:22.600
0,0,81920,10794,70434,2025/06/14 23:41:27.626
0,0,81920,10794,70434,2025/06/14 23:41:32.659
0,0,81920,10794,70434,2025/06/14 23:41:37.688
0,0,81920,10794,70434,2025/06/14 23:41:42.727
0,0,81920,10794,70434,2025/06/14 23:41:47.755
0,0,81920,10794,70434,2025/06/14 23:41:52.788
0,0,81920,10794,70434,2025/06/14 23:41:57.820
0,0,81920,10794,70434,2025/06/14 23:42:02.856
0,0,81920,10794,70434,2025/06/14 23:42:07.893
0,0,81920,10794,70434,2025/06/14 23:42:12.940
0,0,81920,10794,70434,2025/06/14 23:42:17.973
0,0,81920,10794,70434,2025/06/14 23:42:23.012
0,0,81920,10794,70434,2025/06/14 23:42:28.045
0,0,81920,10794,70434,2025/06/14 23:42:33.079
0,0,81920,10794,70434,2025/06/14 23:42:38.121
0,0,81920,10794,70434,2025/06/14 23:42:43.151
0,0,81920,10794,70434,2025/06/14 23:42:48.184
0,0,81920,10794,70434,2025/06/14 23:42:53.213
0,0,81920,10794,70434,2025/06/14 23:42:58.244
0,0,81920,10794,70434,2025/06/14 23:43:03.281
0,0,81920,10794,70434,2025/06/14 23:43:08.332
0,0,81920,10794,70434,2025/06/14 23:43:13.358
0,0,81920,10794,70434,2025/06/14 23:43:18.392
0,0,81920,10794,70434,2025/06/14 23:43:23.421
0,0,81920,10794,70434,2025/06/14 23:43:28.445
0,0,81920,10794,70434,2025/06/14 23:43:33.477
0,0,81920,10794,70434,2025/06/14 23:43:38.513
0,0,81920,10794,70434,2025/06/14 23:43:43.542
0,0,81920,10794,70434,2025/06/14 23:43:48.583
0,0,81920,10794,70434,2025/06/14 23:43:53.611
0,0,81920,10794,70434,2025/06/14 23:43:58.635
0,0,81920,10794,70434,2025/06/14 23:44:03.669
0,0,81920,10794,70434,2025/06/14 23:44:08.707
0,0,81920,10794,70434,2025/06/14 23:44:13.733
0,0,81920,10794,70434,2025/06/14 23:44:18.773
0,0,81920,10794,70434,2025/06/14 23:44:23.811
0,0,81920,10794,70434,2025/06/14 23:44:28.844
0,0,81920,10794,70434,2025/06/14 23:44:33.876
0,0,81920,10794,70434,2025/06/14 23:44:38.907
0,0,81920,10794,70434,2025/06/14 23:44:43.943
0,0,81920,10794,70434,2025/06/14 23:44:48.976
0,0,81920,10794,70434,2025/06/14 23:44:54.014
0,0,81920,10794,70434,2025/06/14 23:44:59.045
0,0,81920,10794,70434,2025/06/14 23:45:04.071
0,0,81920,10794,70434,2025/06/14 23:45:09.101
0,0,81920,10794,70434,2025/06/14 23:45:14.132
0,0,81920,10794,70434,2025/06/14 23:45:19.170
0,0,81920,10794,70434,2025/06/14 23:45:24.212
0,0,81920,10794,70434,2025/06/14 23:45:29.250
0,0,81920,10794,70434,2025/06/14 23:45:34.286
0,0,81920,10794,70434,2025/06/14 23:45:39.322
0,0,81920,10794,70434,2025/06/14 23:45:44.348
0,0,81920,10794,70434,2025/06/14 23:45:49.386
0,0,81920,10794,70434,2025/06/14 23:45:54.419
0,0,81920,10794,70434,2025/06/14 23:45:59.452
0,0,81920,10794,70434,2025/06/14 23:46:04.489
0,0,81920,10794,70434,2025/06/14 23:46:09.536
0,0,81920,10794,70434,2025/06/14 23:46:14.572
0,0,81920,10794,70434,2025/06/14 23:46:19.599
0,0,81920,10794,70434,2025/06/14 23:46:24.635
0,0,81920,10794,70434,2025/06/14 23:46:29.668
0,0,81920,10794,70434,2025/06/14 23:46:34.699
0,0,81920,10794,70434,2025/06/14 23:46:39.732
0,0,81920,10794,70434,2025/06/14 23:46:44.764
0,0,81920,10794,70434,2025/06/14 23:46:49.795
0,0,81920,10794,70434,2025/06/14 23:46:54.831
0,0,81920,10794,70434,2025/06/14 23:46:59.867
0,0,81920,10794,70434,2025/06/14 23:47:04.899
0,0,81920,10794,70434,2025/06/14 23:47:09.938
0,0,81920,10794,70434,2025/06/14 23:47:14.981
0,0,81920,10794,70434,2025/06/14 23:47:20.016
0,0,81920,10794,70434,2025/06/14 23:47:25.054
0,0,81920,10794,70434,2025/06/14 23:47:30.085
0,0,81920,10794,70434,2025/06/14 23:47:35.117
0,0,81920,10794,70434,2025/06/14 23:47:40.155
0,0,81920,10794,70434,2025/06/14 23:47:45.189
